race_id,runners,top1_hit,top3_hit,winner_rank,reciprocal_rank,random_top1_expected,random_top3_expected,start_time_iso,competition_id,competition_name,race_number,race_name
10298690,8,0,1,2.0,0.5,0.125,0.375,2026-03-28T05:02:00+00:00,4,Alice Springs,4,R4 Ladbrokes Punter Assist Hcp (58)
10298585,10,0,0,4.5,0.2222222222222222,0.1,0.3,2026-03-28T05:08:00+00:00,6,Doomben,6,R6 Stradbroke Season On Sale Now (Bm70)
10301608,11,1,1,1.0,1.0,0.09090909090909091,0.2727272727272727,2026-03-28T05:11:00+00:00,999,Port Macquarie,5,R5 John Oxley Geely (Bm50)
10298537,12,0,0,9.0,0.1111111111111111,0.08333333333333333,0.25,2026-03-28T05:15:00+00:00,999,Flemington,8,R8 Tab Australian Cup
10301808,12,0,0,8.5,0.11764705882352941,0.08333333333333333,0.25,2026-03-28T05:17:00+00:00,4,Roma,4,R4 Elizabeth Ferrier Memorial / Australian Country Choice Plate (C3)
10301568,11,0,1,2.0,0.5,0.09090909090909091,0.2727272727272727,2026-03-28T05:20:00+00:00,6,Wyong,6,R6 Lansdowne Property Group Mdn Hcp
10301686,12,1,1,1.0,1.0,0.08333333333333333,0.25,2026-03-28T05:24:00+00:00,5,Gold Coast Poly,5,R5 Chookie Memorial (Bm58)
10298414,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-03-28T05:27:00+00:00,8,Morphettville,8,R8 Sportsbet Matrice Stakes
10301659,11,0,1,1.5,0.6666666666666666,0.09090909090909091,0.2727272727272727,2026-03-28T05:31:00+00:00,6,Kyneton,6,R6 Bet365 Same Race Multi (Bm56)
10298478,8,1,1,1.0,1.0,0.125,0.375,2026-03-28T05:35:00+00:00,8,Rosehill,8,R8 Kia Tancred Stakes
10298694,5,0,1,2.0,0.5,0.2,0.6,2026-03-28T05:41:00+00:00,5,Alice Springs,5,R5 Colemans Printing (Bm76)
10298587,12,1,1,1.0,1.0,0.08333333333333333,0.25,2026-03-28T05:47:00+00:00,7,Doomben,7,R7 Moreton Hire Hcp
10301609,11,0,1,1.5,0.6666666666666666,0.09090909090909091,0.2727272727272727,2026-03-28T05:50:00+00:00,999,Port Macquarie,6,R6 Mcguigan Bmw (Bm50)
10298542,10,0,0,8.0,0.125,0.1,0.3,2026-03-28T05:55:00+00:00,999,Flemington,9,R9 Ata/Bob Hoysted Hcp
10301805,12,0,1,2.0,0.5,0.08333333333333333,0.25,2026-03-28T05:57:00+00:00,5,Roma,5,R5 Hall Chadwick (Bm55)
10301569,7,0,1,3.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,2026-03-28T06:00:00+00:00,7,Wyong,7,R7 Express Timber Solutions Provincial Hcp (C1)
10301687,12,0,0,4.0,0.25,0.08333333333333333,0.25,2026-03-28T06:04:00+00:00,6,Gold Coast Poly,6,R6 Tab We're On (Bm60)
10298417,15,0,0,9.0,0.1111111111111111,0.06666666666666667,0.2,2026-03-28T06:07:00+00:00,9,Morphettville,9,R9 Sportsbet Clare Lindop Stakes
10301657,13,0,0,9.0,0.1111111111111111,0.07692307692307693,0.23076923076923078,2026-03-28T06:11:00+00:00,999,Kyneton,7,R7 Carlton Draught Hcp (56)
10298477,11,0,0,9.0,0.1111111111111111,0.09090909090909091,0.2727272727272727,2026-03-28T06:15:00+00:00,999,Rosehill,9,R9 Racing And Sports Doncaster Prelude
10298691,5,0,1,2.0,0.5,0.2,0.6,2026-03-28T06:21:00+00:00,6,Alice Springs,6,R6 The Cabinet Shop Tradies Day 11Th April Free Entry Hcp (C2)
10298586,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-03-28T06:27:00+00:00,8,Doomben,8,R8 Sky Racing (Bm85)
10298540,13,0,1,2.0,0.5,0.07692307692307693,0.23076923076923078,2026-03-28T06:35:00+00:00,351,Flemington,10,R10 Royal Ascot Hcp
10301578,12,0,1,2.0,0.5,0.08333333333333333,0.25,2026-03-28T06:40:00+00:00,8,Wyong,8,"R8 $150,000 Provincial-Midway Championship Qualifier Plate (C5)"
10301810,12,0,1,2.5,0.4,0.08333333333333333,0.25,2026-03-28T06:44:00+00:00,999,Roma,6,R6 John Frith Memorial / Morgans Bracelet Hcp
10298415,14,0,1,2.0,0.5,0.07142857142857142,0.21428571428571427,2026-03-28T06:48:00+00:00,488,Morphettville,10,R10 Aig Security (Bm64)
10298471,16,0,1,3.0,0.3333333333333333,0.0625,0.1875,2026-03-28T06:55:00+00:00,999,Rosehill,10,R10 E Security Group Star Kingdom Stakes
10298581,10,0,0,4.0,0.25,0.1,0.3,2026-03-28T07:10:00+00:00,9,Doomben,9,R9 Ladbrokes Popular Srm (Bm78)
10322963,12,1,1,1.0,1.0,0.08333333333333333,0.25,2026-04-04T00:15:00+00:00,4,Riverton,4,R4 Aparima Restaurant And Bar (Bm75)
10327178,6,0,0,4.0,0.25,0.16666666666666666,0.5,2026-04-04T00:25:00+00:00,1,Cairns,1,R1 Magic Millions/Rob Koch Memorial/Fnq Up & Coming Stayers (Bm65)
10322964,7,0,1,3.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,2026-04-04T00:50:00+00:00,5,Riverton,5,R5 Riverton Butchery Aparima Hcp
10327180,9,0,0,5.0,0.2,0.1111111111111111,0.3333333333333333,2026-04-04T01:00:00+00:00,2,Cairns,2,R2 Red Beret Hotel (Bm60)
10322924,16,0,1,3.0,0.3333333333333333,0.0625,0.1875,2026-04-04T01:05:00+00:00,5,Ellerslie,5,R5 Golf Warehouse Mdn
10323215,10,0,1,1.5,0.6666666666666666,0.1,0.3,2026-04-04T01:10:00+00:00,1,Caulfield,1,R1 Robert Taranto (Bm74)
10323084,10,0,0,5.0,0.2,0.1,0.3,2026-04-04T01:25:00+00:00,1,Randwick,1,R1 Widden Kindergarten Stakes
10322967,14,0,0,14.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,2026-04-04T01:32:00+00:00,6,Riverton,6,R6 Forde Auto Services Fairfax (Bm65)
10323222,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T01:40:00+00:00,2,Caulfield,2,R2 Elvis Thurgood Memorial (Bm78)
10327181,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-04-04T01:44:00+00:00,3,Cairns,3,R3 Shoey Memorial Hcp (50)
10322919,13,1,1,1.0,1.0,0.07692307692307693,0.23076923076923078,2026-04-04T01:48:00+00:00,6,Ellerslie,6,R6 Cambridge Stud (Bm65)
10323025,7,0,0,7.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,2026-04-04T01:52:00+00:00,1,Oakbank,1,R1 Magain The Shillabeer Hcp
10323206,12,0,0,10.0,0.1,0.08333333333333333,0.25,2026-04-04T01:56:00+00:00,1,Warracknabeal,1,R1 The Marong Family Hotel Mdn Plate
10323086,16,0,0,9.0,0.1111111111111111,0.0625,0.1875,2026-04-04T02:00:00+00:00,2,Randwick,2,R2 Tab Adrian Knox Stakes
10323264,5,0,0,5.0,0.2,0.2,0.6,2026-04-04T02:08:00+00:00,1,Eagle Farm,1,R1 Souths Sports Club Hcp
10322962,14,0,0,5.0,0.2,0.07142857142857142,0.21428571428571427,2026-04-04T02:09:00+00:00,7,Riverton,7,R7 Liquorland Gore Guineas
10323214,6,0,0,5.0,0.2,0.16666666666666666,0.5,2026-04-04T02:15:00+00:00,3,Caulfield,3,R3 Stow Storage Bill Collins (Bm70)
10327176,6,0,0,5.0,0.2,0.16666666666666666,0.5,2026-04-04T02:17:00+00:00,4,Cairns,4,R4 Csf Industries Mdn Plate
10323126,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T02:20:00+00:00,1,Wyong,1,R1 Central Coast Kids In Need (Bm64)
10322921,16,1,1,1.0,1.0,0.0625,0.1875,2026-04-04T02:23:00+00:00,7,Ellerslie,7,R7 Elsdon Park (Bm65)
10323534,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T02:24:00+00:00,1,Gold Coast,1,R1 Anzac Day @ Beaudesert On Sale Now Mdn Plate
10323028,9,1,1,1.0,1.0,0.1111111111111111,0.3333333333333333,2026-04-04T02:27:00+00:00,2,Oakbank,2,R2 Simon Tolley Mdn Plate
10323207,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T02:31:00+00:00,2,Warracknabeal,2,R2 Bentley Group Mdn Plate
10323085,11,0,0,5.0,0.2,0.09090909090909091,0.2727272727272727,2026-04-04T02:35:00+00:00,3,Randwick,3,R3 Schweppes Chairmans Qlty
10323063,6,1,1,1.0,1.0,0.16666666666666666,0.5,2026-04-04T02:36:00+00:00,1,Clare,1,R1 Sawmill Gin Hcp (58)
10323252,8,1,1,1.0,1.0,0.125,0.375,2026-04-04T02:40:00+00:00,1,Kerang,1,R1 Farm & Diesel Mdn Plate
10323258,10,0,1,2.0,0.5,0.1,0.3,2026-04-04T02:43:00+00:00,2,Eagle Farm,2,R2 Racecourse Village Plate (C3)
10322958,11,0,0,7.0,0.14285714285714285,0.09090909090909091,0.2727272727272727,2026-04-04T02:44:00+00:00,8,Riverton,8,R8 Francolin Stakes - Entain/Nzb Insurance Pearl Series Race
10322971,7,0,1,3.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,2026-04-04T02:46:00+00:00,1,Moruya,1,"R1 Batemans Bay, Moruya And Narooma Funerals Mdn Plate"
10323514,9,0,0,3.5,0.2857142857142857,0.1111111111111111,0.3333333333333333,2026-04-04T02:48:00+00:00,1,Alice Springs,1,R1 Ladbrokes Red Centre Luncheon 1St May Hcp (70)
10323216,8,0,0,4.0,0.25,0.125,0.375,2026-04-04T02:50:00+00:00,4,Caulfield,4,R4 Bert Bryant (Bm78)
10327177,6,0,1,2.0,0.5,0.16666666666666666,0.5,2026-04-04T02:52:00+00:00,5,Cairns,5,R5 Century Cranes Mdn Plate
10323130,6,1,1,1.0,1.0,0.16666666666666666,0.5,2026-04-04T02:55:00+00:00,2,Wyong,2,R2 De Bortoli Wines Mdn Plate
10322920,11,0,0,5.0,0.2,0.09090909090909091,0.2727272727272727,2026-04-04T02:58:00+00:00,8,Ellerslie,8,R8 Al Basti Equiworld Dubai Hcp
10323532,10,0,1,2.0,0.5,0.1,0.3,2026-04-04T02:59:00+00:00,2,Gold Coast,2,R2 Tab We're On Mdn Plate
10323023,5,0,0,4.0,0.25,0.2,0.6,2026-04-04T03:02:00+00:00,3,Oakbank,3,R3 Stateliner Coaches (Bm66)
10323193,8,0,1,3.0,0.3333333333333333,0.125,0.375,2026-04-04T03:03:00+00:00,1,Tuncurry,1,R1 Psp Paint Mdn Hcp
10323203,8,0,0,5.0,0.2,0.125,0.375,2026-04-04T03:06:00+00:00,3,Warracknabeal,3,R3 Warrack Concrete Mdn Plate
10323088,12,0,1,3.0,0.3333333333333333,0.08333333333333333,0.25,2026-04-04T03:10:00+00:00,4,Randwick,4,R4 Hkjc World Pool Carbine Club Stakes
10323064,8,1,1,1.0,1.0,0.125,0.375,2026-04-04T03:11:00+00:00,2,Clare,2,R2 Plains Producer Mdn Plate
10323251,5,0,1,2.0,0.5,0.2,0.6,2026-04-04T03:15:00+00:00,2,Kerang,2,R2 Bet365 Bet Boost (Bm62)
10322961,14,0,1,3.0,0.3333333333333333,0.07142857142857142,0.21428571428571427,2026-04-04T03:19:00+00:00,9,Riverton,9,R9 Riverton Rural Transport Riverton Cup
10322972,5,0,0,4.0,0.25,0.2,0.6,2026-04-04T03:21:00+00:00,2,Moruya,2,R2 Monarch Hotel / Motel Moruya Plate (C1)
10323515,9,0,0,4.0,0.25,0.1111111111111111,0.3333333333333333,2026-04-04T03:23:00+00:00,2,Alice Springs,2,R2 Pfd Foods F&M Marquee 18Th April Book Now (Bm54)
10323219,7,0,1,3.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,2026-04-04T03:25:00+00:00,5,Caulfield,5,R5 Tobin Brothers Celebrating Lives Hcp
10327179,5,0,1,2.5,0.4,0.2,0.6,2026-04-04T03:27:01+00:00,6,Cairns,6,R6 Ladbrokes Big Bets Copy Now Hcp
10323122,8,0,0,8.0,0.125,0.125,0.375,2026-04-04T03:30:00+00:00,3,Wyong,3,R3 Sky Racing Super Mdn Hcp
10322925,16,0,0,7.5,0.13333333333333333,0.0625,0.1875,2026-04-04T03:33:00+00:00,9,Ellerslie,9,R9 Show By Skycity (Bm75)
10323528,9,1,1,1.0,1.0,0.1111111111111111,0.3333333333333333,2026-04-04T03:34:00+00:00,3,Gold Coast,3,R3 Sky Racing Mdn Plate
10323031,12,0,1,3.0,0.3333333333333333,0.08333333333333333,0.25,2026-04-04T03:37:00+00:00,4,Oakbank,4,R4 Kloses Supermarket Queen Of The Hills Hcp
10323194,7,0,0,6.5,0.15384615384615385,0.14285714285714285,0.42857142857142855,2026-04-04T03:38:00+00:00,2,Tuncurry,2,R2 Macquarie Signs Mdn Plate
10323200,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T03:41:00+00:00,4,Warracknabeal,4,R4 Dale Huebner (Bm66)
10323087,16,0,1,2.0,0.5,0.0625,0.1875,2026-04-04T03:45:00+00:00,5,Randwick,5,R5 Evergreen Turf Country Championships Final
10323065,7,0,0,5.0,0.2,0.14285714285714285,0.42857142857142855,2026-04-04T03:49:00+00:00,3,Clare,3,R3 Sportsbet Racing Replays Mdn Plate
10323719,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-04-04T03:49:00+00:00,1,Ascot,1,R1 Mc Polytrack Hcp
10323253,8,0,1,2.0,0.5,0.125,0.375,2026-04-04T03:50:00+00:00,3,Kerang,3,R3 Kerang Plumbing And Pumps Mdn Plate
10323262,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T03:53:00+00:00,4,Eagle Farm,4,R4 Drinkwise Plate (C6)
10322957,14,0,0,13.0,0.07692307692307693,0.07142857142857142,0.21428571428571427,2026-04-04T03:54:00+00:00,999,Riverton,10,R10 Lawson Forestry Contracting Waipango (Bm65)
10322974,7,0,0,5.0,0.2,0.14285714285714285,0.42857142857142855,2026-04-04T03:56:00+00:00,3,Moruya,3,R3 Harcourts Batemans Bay Hcp (C1)
10323517,7,0,0,6.0,0.16666666666666666,0.14285714285714285,0.42857142857142855,2026-04-04T03:58:00+00:00,3,Alice Springs,3,R3 Ladbrokes Blackbook Mdn Plate
10323220,12,0,0,6.0,0.16666666666666666,0.08333333333333333,0.25,2026-04-04T04:00:00+00:00,6,Caulfield,6,R6 Jack Elliott Hcp
10323344,5,0,1,3.0,0.3333333333333333,0.2,0.6,2026-04-04T04:02:00+00:00,1,Emerald,1,"R1 Central Highlands Easter Sunflower Festival / Altona, Manitoba (Bm50)"
10323131,8,0,0,4.0,0.25,0.125,0.375,2026-04-04T04:05:00+00:00,4,Wyong,4,R4 Limitless Lodge Midway Hcp (C1)
10323535,7,0,0,4.0,0.25,0.14285714285714285,0.42857142857142855,2026-04-04T04:09:00+00:00,4,Gold Coast,4,R4 Xxxx Gold Hcp
10323027,15,0,1,3.0,0.3333333333333333,0.06666666666666667,0.2,2026-04-04T04:12:00+00:00,999,Oakbank,5,R5 Emmetts Country Cup (Rs1ly)
10323204,8,0,1,2.0,0.5,0.125,0.375,2026-04-04T04:16:00+00:00,5,Warracknabeal,5,R5 Bet Deluxe (Bm56)
10323082,13,0,0,9.0,0.1111111111111111,0.07692307692307693,0.23076923076923078,2026-04-04T04:20:00+00:00,6,Randwick,6,R6 Inglis Sires'
10323066,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T04:22:00+00:00,4,Clare,4,R4 Magic Fm 105.9 (Bm54)
10323716,8,0,1,2.0,0.5,0.125,0.375,2026-04-04T04:24:00+00:00,2,Ascot,2,R2 Wittens Irrigation & Design (Bm72+)
10323259,12,0,1,3.0,0.3333333333333333,0.08333333333333333,0.25,2026-04-04T04:28:00+00:00,5,Eagle Farm,5,R5 Become A Brc Member (Bm70)
10322969,5,0,1,3.0,0.3333333333333333,0.2,0.6,2026-04-04T04:31:00+00:00,4,Moruya,4,R4 Camerons H Hardware (Bm50)
10323519,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T04:33:00+00:00,4,Alice Springs,4,R4 Scope Building (Div 1) Hcp (58)
10323217,14,1,1,1.0,1.0,0.07142857142857142,0.21428571428571427,2026-04-04T04:35:00+00:00,7,Caulfield,7,R7 Evergreen Turf Geoff Murphy (Bm78)
10323345,4,1,1,1.0,1.0,0.25,0.75,2026-04-04T04:37:00+00:00,2,Emerald,2,R2 Emerald Carrying Company Hcp
10323127,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T04:40:00+00:00,5,Wyong,5,R5 Elsie's Project Mdn Plate
10323533,7,0,0,5.0,0.2,0.14285714285714285,0.42857142857142855,2026-04-04T04:44:00+00:00,5,Gold Coast,5,R5 Happy 40Th Pete Renton (Bm75)
10323024,12,0,0,11.0,0.09090909090909091,0.08333333333333333,0.25,2026-04-04T04:47:00+00:00,999,Oakbank,6,R6 Coopers Brewery Onkaparinga Cup
10323201,6,0,0,6.0,0.16666666666666666,0.16666666666666666,0.5,2026-04-04T04:51:00+00:00,6,Warracknabeal,6,R6 Pony Xpress (Bm56)
10323083,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-04-04T04:55:00+00:00,7,Randwick,7,R7 Asahi Super Dry T J Smith Stakes
10323068,8,0,0,5.5,0.18181818181818182,0.125,0.375,2026-04-04T04:58:00+00:00,5,Clare,5,R5 Sc Heinrich Plate (C1)
10323720,9,1,1,1.0,1.0,0.1111111111111111,0.3333333333333333,2026-04-04T05:01:00+00:00,3,Ascot,3,R3 Dave Mullen Wines: The Italian Wine Merchant (Bm66+)
10323254,10,0,0,8.0,0.125,0.1,0.3,2026-04-04T05:04:00+00:00,5,Kerang,5,R5 Hon Peter Walsh Mp (Bm52)
10323261,7,0,1,3.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,2026-04-04T05:07:00+00:00,6,Eagle Farm,6,R6 Xxxx Hcp
10322970,8,1,1,1.0,1.0,0.125,0.375,2026-04-04T05:10:00+00:00,999,Moruya,5,R5 Batemans Bay Soldiers Club Mdn Plate
10323516,7,0,0,5.0,0.2,0.14285714285714285,0.42857142857142855,2026-04-04T05:12:00+00:00,5,Alice Springs,5,R5 Cup Day Members & Sponsors Luncheon In The Pavilion (Div 2) Hcp (58)
10323221,14,1,1,1.0,1.0,0.07142857142857142,0.21428571428571427,2026-04-04T05:15:00+00:00,8,Caulfield,8,R8 Tobin Brothers Celebrating Lives Easter Cup
10323347,6,0,1,2.0,0.5,0.16666666666666666,0.5,2026-04-04T05:17:00+00:00,3,Emerald,3,R3 Helloworld Travel Emerald (Bm65)
10323132,8,0,1,2.0,0.5,0.125,0.375,2026-04-04T05:20:00+00:00,6,Wyong,6,R6 The Doylo Lifestyle Group Hcp (C1)
10323529,10,1,1,1.0,1.0,0.1,0.3,2026-04-04T05:24:00+00:00,6,Gold Coast,6,R6 Officiating At Aquis Hcp (C3)
10323030,12,0,0,12.0,0.08333333333333333,0.08333333333333333,0.25,2026-04-04T05:27:00+00:00,999,Oakbank,7,R7 Capetal The Vintage Hcp
10323205,7,0,0,4.0,0.25,0.14285714285714285,0.42857142857142855,2026-04-04T05:31:00+00:00,7,Warracknabeal,7,R7 Emmetts Warracknabeal Cup
10323089,16,0,1,2.0,0.5,0.0625,0.1875,2026-04-04T05:35:00+00:00,8,Randwick,8,R8 Doncaster Mile
10323067,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-04-04T05:38:00+00:00,6,Clare,6,R6 Jim Barry Hcp (60)
10323257,6,0,0,6.0,0.16666666666666666,0.16666666666666666,0.5,2026-04-04T05:44:00+00:00,6,Kerang,6,R6 Clubarham Kerang Cup
10323265,10,0,1,3.0,0.3333333333333333,0.1,0.3,2026-04-04T05:47:00+00:00,999,Eagle Farm,7,R7 Moreton Hire Hcp (C6)
10322973,9,0,0,6.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,2026-04-04T05:50:00+00:00,6,Moruya,6,R6 Narooma Golf Club (Bm50)
10323521,7,0,1,2.0,0.5,0.14285714285714285,0.42857142857142855,2026-04-04T05:52:00+00:00,6,Alice Springs,6,R6 Cup Day Members Lounge Luncheon (Bm68)
10323213,15,0,0,10.0,0.1,0.06666666666666667,0.2,2026-04-04T05:55:00+00:00,999,Caulfield,9,R9 Sportsbet Victoria Hcp
10323346,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T05:57:00+00:00,4,Emerald,4,R4 Emerald Ford Mdn Plate
10323133,10,0,1,3.0,0.3333333333333333,0.1,0.3,2026-04-04T06:00:00+00:00,7,Wyong,7,R7 Club Munmorah Provincial Mdn Plate
10323551,8,0,1,3.0,0.3333333333333333,0.125,0.375,2026-04-04T06:02:00+00:00,1,Dongara,1,R1 65 Thirty Events Mdn
10323530,11,0,0,5.0,0.2,0.09090909090909091,0.2727272727272727,2026-04-04T06:04:00+00:00,7,Gold Coast,7,R7 Gold Coast Bowls & Community Club (Bm65)
10323029,13,0,0,6.0,0.16666666666666666,0.07692307692307693,0.23076923076923078,2026-04-04T06:07:00+00:00,999,Oakbank,8,R8 Harcourts Hills Railway Stakes
10323202,10,0,0,4.5,0.2222222222222222,0.1,0.3,2026-04-04T06:11:00+00:00,8,Warracknabeal,8,R8 Taylors Palace After The Last Hcp (56)
10323080,13,0,0,9.0,0.1111111111111111,0.07692307692307693,0.23076923076923078,2026-04-04T06:15:00+00:00,9,Randwick,9,R9 Atc Australian Derby
10323062,9,0,0,6.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,2026-04-04T06:18:00+00:00,7,Clare,7,R7 Platinum Ag Hcp (52)
10323718,11,0,0,4.5,0.2222222222222222,0.09090909090909091,0.2727272727272727,2026-04-04T06:21:00+00:00,5,Ascot,5,R5 David Della Rocca (Rs1mw)
10323250,10,0,0,9.5,0.10526315789473684,0.1,0.3,2026-04-04T06:24:00+00:00,999,Kerang,7,R7 J & M Chaser Bins (Bm52)
10323263,11,0,0,5.0,0.2,0.09090909090909091,0.2727272727272727,2026-04-04T06:27:00+00:00,8,Eagle Farm,8,R8 Stradbroke Season On Sale Now (Bm70)
10323518,5,0,1,2.0,0.5,0.2,0.6,2026-04-04T06:31:00+00:00,7,Alice Springs,7,R7 Red Centre Technology Partners Hcp (64)
10323218,11,1,1,1.0,1.0,0.09090909090909091,0.2727272727272727,2026-04-04T06:35:00+00:00,999,Caulfield,10,R10 Noel Rundle (Bm84)
10323349,8,0,0,6.0,0.16666666666666666,0.125,0.375,2026-04-04T06:37:00+00:00,5,Emerald,5,R5 Farm & Construction Products / Goldacres (Bm55)
10323129,10,0,0,6.0,0.16666666666666666,0.1,0.3,2026-04-04T06:40:00+00:00,8,Wyong,8,R8 Camp Quality Conditional (Bm68)
10323550,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T06:42:00+00:00,2,Dongara,2,R2 Pink Moon (Bm56+)
10323531,15,0,1,2.0,0.5,0.06666666666666667,0.2,2026-04-04T06:44:00+00:00,8,Gold Coast,8,R8 Tab Hollindale Stakes Day On Sale Now Hcp (C1)
10323081,17,0,0,6.0,0.16666666666666666,0.058823529411764705,0.17647058823529413,2026-04-04T06:50:00+00:00,570,Randwick,10,R10 4 Pines P J Bell Stakes
10323026,15,0,0,7.0,0.14285714285714285,0.06666666666666667,0.2,2026-04-04T06:55:00+00:00,9,Oakbank,9,R9 Ray White Happy Birthday Sarah Hcp (66)
10323723,8,0,1,3.0,0.3333333333333333,0.125,0.375,2026-04-04T06:59:00+00:00,6,Ascot,6,R6 Roberto's On Bennett (Rs1mw)
10323260,10,0,1,3.0,0.3333333333333333,0.1,0.3,2026-04-04T07:04:00+00:00,999,Eagle Farm,9,R9 Ladbrokes Owners Promotion Hcp
10323520,5,1,1,1.0,1.0,0.2,0.6,2026-04-04T07:11:00+00:00,8,Alice Springs,8,R8 The Cabinet Shop Tradies Day 11Th April Free Entry Hcp
10323552,7,0,0,6.0,0.16666666666666666,0.14285714285714285,0.42857142857142855,2026-04-04T07:15:00+00:00,3,Dongara,3,R3 Lambron Contracting Hcp (Cl B)
10323724,10,1,1,1.0,1.0,0.1,0.3,2026-04-04T07:35:00+00:00,7,Ascot,7,R7 Perth Stakes
10323547,7,1,1,1.0,1.0,0.14285714285714285,0.42857142857142855,2026-04-04T07:50:00+00:00,4,Dongara,4,R4 Tabtouch Sprint (Bm62+)
10323722,14,1,1,1.0,1.0,0.07142857142857142,0.21428571428571427,2026-04-04T08:10:00+00:00,8,Ascot,8,R8 Swan Draught - Gimcrack Stakes
10323548,12,0,0,7.0,0.14285714285714285,0.08333333333333333,0.25,2026-04-04T08:29:00+00:00,5,Dongara,5,R5 Dongara Swan Draught Cup (Bm62+)
10323721,9,0,0,5.0,0.2,0.1111111111111111,0.3333333333333333,2026-04-04T08:45:00+00:00,9,Ascot,9,R9 Pkf - Roma Cup
10323549,9,0,1,2.0,0.5,0.1111111111111111,0.3333333333333333,2026-04-04T09:04:00+00:00,6,Dongara,6,R6 Hungry's - Greg Alexander Memorial (Bm56+)
10323725,8,0,1,2.0,0.5,0.125,0.375,2026-04-04T09:21:00+00:00,207,Ascot,10,R10 Barbaro Butchers (Bm66+)
10350332,8,0,1,2.0,0.5,0.125,0.375,2026-04-11T01:05:00+00:00,3,Riccarton,3,R3 Property Brokers Welcome Stakes
10350345,11,0,1,3.0,0.3333333333333333,0.09090909090909091,0.2727272727272727,2026-04-11T01:19:00+00:00,3,Otaki,3,R3 Vets On Riverbank (Bm65)
10350327,13,0,1,2.0,0.5,0.07692307692307693,0.23076923076923078,2026-04-11T01:40:00+00:00,4,Riccarton,4,R4 Happy Birthday Mary Molyneux (Bm75)
10350342,12,0,0,7.0,0.14285714285714285,0.08333333333333333,0.25,2026-04-11T01:54:00+00:00,4,Otaki,4,R4 Porirua Club Punters (Bm65)
10350330,18,0,0,8.0,0.125,0.05555555555555555,0.16666666666666666,2026-04-11T02:14:00+00:00,999,Riccarton,5,R5 Remembering Bruce Craik (Bm65)
10350343,14,1,1,1.0,1.0,0.07142857142857142,0.21428571428571427,2026-04-11T02:29:00+00:00,5,Otaki,5,R5 City Of Napier Sprint
10350328,16,0,0,14.0,0.07142857142857142,0.0625,0.1875,2026-04-11T02:45:00+00:00,6,Riccarton,6,R6 Nzb Insurance Stakes
10350340,14,0,0,13.0,0.07692307692307693,0.07142857142857142,0.21428571428571427,2026-04-11T03:04:00+00:00,999,Otaki,6,R6 Harcourts Ōtaki (Bm65)
10350645,5,0,1,3.0,0.3333333333333333,0.2,0.6,2026-04-11T03:10:00+00:00,3,Caulfield,3,R3 Next Payments Redoute's Choice Stakes
10350333,12,0,0,8.0,0.125,0.08333333333333333,0.25,2026-04-11T03:20:00+00:00,999,Riccarton,7,R7 Angus Meats Hcp
10350551,12,0,0,11.0,0.09090909090909091,0.08333333333333333,0.25,2026-04-11T03:22:00+00:00,3,Morphettville,3,R3 Hahn (Bm70)
10350483,15,1,1,1.0,1.0,0.06666666666666667,0.2,2026-04-11T03:30:00+00:00,4,Randwick,4,R4 Provincial-Midway Championships Final
10350542,8,1,1,1.0,1.0,0.125,0.375,2026-04-11T03:38:00+00:00,3,Doomben,3,R3 Stradbroke Season On Sale Now Plate (C3)
10350341,14,0,0,4.0,0.25,0.07142857142857142,0.21428571428571427,2026-04-11T03:39:00+00:00,999,Otaki,7,R7 Nz Punter Of The Year @ Hb Spring Carnival Hawke's Bay Cup
10350648,12,0,0,8.0,0.125,0.08333333333333333,0.25,2026-04-11T03:45:00+00:00,4,Caulfield,4,R4 Sportsbet Up & Coming Stars Series Final (C3)
